Serial Number:20343021 --

Date Time - GMT -04:00,"Temp, (*C)","Intensity, (lux)",Button Down,Button Up,Host Connect,EOF,
2018-06-09 17:11:16,19.52,9582, , , , ,
2018-06-09 17:11:31,19.47,9687, , , , ,
2018-06-09 17:11:46,19.43,9797, , , , ,
2018-06-09 17:12:01,19.47,9935, , , , ,
2018-06-09 17:12:16,19.47,10094, , , , ,
2018-06-09 17:12:31,19.47,10309, , , , ,
2018-06-09 17:12:46,19.39,10609, , , , ,
2018-06-09 17:13:01,19.43,10778, , , , ,
2018-06-09 17:13:16,19.47,11617, , , , ,
2018-06-09 17:13:31,19.43,11121, , , , ,
2018-06-09 17:13:46,19.39,11044, , , , ,
2018-06-09 17:14:01,19.47,11105, , , , ,
2018-06-09 17:14:16,19.43,11213, , , , ,
2018-06-09 17:14:31,19.39,11331, , , , ,
2018-06-09 17:14:46,19.43,11443, , , , ,
2018-06-09 17:15:01,19.39,11515, , , , ,
2018-06-09 17:15:16,19.35,11602, , , , ,
2018-06-09 17:15:31,19.35,11674, , , , ,
2018-06-09 17:15:46,19.30,11750, , , , ,
2018-06-09 17:16:01,19.35,11812, , , , ,
2018-06-09 17:16:16,19.30,11863, , , , ,
2018-06-09 17:16:31,19.35,11914, , , , ,
2018-06-09 17:16:46,19.26,11991, , , , ,
2018-06-09 17:17:01,19.26,12088, , , , ,
2018-06-09 17:17:16,19.26,12165, , , , ,
2018-06-09 17:17:31,19.30,12283, , , , ,
2018-06-09 17:17:46,19.30,12406, , , , ,
2018-06-09 17:18:01,19.35,12524, , , , ,
2018-06-09 17:18:16,19.30,12611, , , , ,
2018-06-09 17:18:31,19.30,12728, , , , ,
2018-06-09 17:18:46,19.30,12877, , , , ,
2018-06-09 17:19:01,19.30,13071, , , , ,
2018-06-09 17:19:16,19.30,13389, , , , ,
2018-06-09 17:19:31,19.26,13824, , , , ,
2018-06-09 17:19:46,19.30,15759, , , , ,
2018-06-09 17:20:01,19.35,14254, , , , ,
2018-06-09 17:20:16,19.30,14546, , , , ,
2018-06-09 17:20:31,19.30,13732, , , , ,
2018-06-09 17:20:46,19.26,13573, , , , ,
2018-06-09 17:21:01,19.26,13532, , , , ,
2018-06-09 17:21:16,19.26,13491, , , , ,
2018-06-09 17:21:31,19.26,13491, , , , ,
2018-06-09 17:21:46,19.26,13512, , , , ,
2018-06-09 17:22:01,19.22,13553, , , , ,
2018-06-09 17:22:16,19.30,13588, , , , ,
2018-06-09 17:22:31,19.26,13645, , , , ,
2018-06-09 17:22:46,19.26,13665, , , , ,
2018-06-09 17:23:01,19.22,13670, , , , ,
2018-06-09 17:23:16,19.22,13706, , , , ,
2018-06-09 17:23:31,19.22,13747, , , , ,
2018-06-09 17:23:46,19.22,13798, , , , ,
2018-06-09 17:24:01,19.26,13809, , , , ,
2018-06-09 17:24:16,19.26,13804, , , , ,
2018-06-09 17:24:31,19.26,13778, , , , ,
2018-06-09 17:24:46,19.22,13732, , , , ,
2018-06-09 17:25:01,19.22,13670, , , , ,
2018-06-09 17:25:16,19.22,13609, , , , ,
2018-06-09 17:25:31,19.26,13563, , , , ,
2018-06-09 17:25:46,19.26,13532, , , , ,
2018-06-09 17:26:01,19.26,13522, , , , ,
2018-06-09 17:26:16,19.22,13532, , , , ,
2018-06-09 17:26:31,19.26,13548, , , , ,
2018-06-09 17:26:46,19.22,13588, , , , ,
2018-06-09 17:27:01,19.22,13614, , , , ,
2018-06-09 17:27:16,19.17,13645, , , , ,
2018-06-09 17:27:31,19.17,13711, , , , ,
2018-06-09 17:27:46,19.17,13742, , , , ,
2018-06-09 17:28:01,19.17,13486, , , , ,
2018-06-09 17:28:16,19.13,13332, , , , ,
2018-06-09 17:28:31,19.17,13210, , , , ,
2018-06-09 17:28:46,19.13,13092, , , , ,
2018-06-09 17:29:01,19.13,12943, , , , ,
2018-06-09 17:29:16,19.13,12805, , , , ,
2018-06-09 17:29:31,19.09,12646, , , , ,
2018-06-09 17:29:46,19.13,12503, , , , ,
2018-06-09 17:30:01,19.13,12349, , , , ,
2018-06-09 17:30:16,19.09,12206, , , , ,
2018-06-09 17:30:31,19.09,12068, , , , ,
2018-06-09 17:30:46,19.09,11930, , , , ,
2018-06-09 17:31:01,19.09,11781, , , , ,
2018-06-09 17:31:16,19.09,11643, , , , ,
2018-06-09 17:31:31,19.13,11505, , , , ,
2018-06-09 17:31:46,19.13,11382, , , , ,
2018-06-09 17:32:01,19.13,11233, , , , ,
2018-06-09 17:32:16,19.13,11095, , , , ,
2018-06-09 17:32:31,19.09,10957, , , , ,
2018-06-09 17:32:46,19.09,10839, , , , ,
2018-06-09 17:33:01,19.09,10721, , , , ,
2018-06-09 17:33:16,19.04,10650, , , , ,
2018-06-09 17:33:31,19.04,10578, , , , ,
2018-06-09 17:33:46,19.04,10522, , , , ,
2018-06-09 17:34:01,19.04,10496, , , , ,
2018-06-09 17:34:16,19.00,10491, , , , ,
2018-06-09 17:34:31,19.00,10496, , , , ,
2018-06-09 17:34:46,18.96,10537, , , , ,
2018-06-09 17:35:01,18.96,10557, , , , ,
2018-06-09 17:35:16,18.92,10614, , , , ,
2018-06-09 17:35:31,18.87,10670, , , , ,
2018-06-09 17:35:46,18.87,10732, , , , ,
2018-06-09 17:36:01,18.87,10829, , , , ,
2018-06-09 17:36:16,18.83,10936, , , , ,
2018-06-09 17:36:31,18.83,11075, , , , ,
2018-06-09 17:36:46,18.83,11300, , , , ,
2018-06-09 17:37:01,18.79,11740, , , , ,
2018-06-09 17:37:16,18.79,12774, , , , ,
2018-06-09 17:37:31,18.87,30444, , , , ,
2018-06-09 17:37:46,18.96,14531, , , , ,
2018-06-09 17:38:01,19.04,30484, , , , ,
2018-06-09 17:38:16,19.00,13379, , , , ,
2018-06-09 17:38:31,19.00,12820, , , , ,
2018-06-09 17:38:46,18.96,12452, , , , ,
2018-06-09 17:39:01,18.96,12421, , , , ,
2018-06-09 17:39:16,18.96,11955, , , , ,
2018-06-09 17:39:31,18.96,11397, , , , ,
2018-06-09 17:39:46,18.87,11121, , , , ,
2018-06-09 17:40:01,18.87,10952, , , , ,
2018-06-09 17:40:16,18.87,10834, , , , ,
2018-06-09 17:40:31,18.87,10716, , , , ,
2018-06-09 17:40:46,18.79,10619, , , , ,
2018-06-09 17:41:01,18.83,10501, , , , ,
2018-06-09 17:41:16,18.79,10365, , , , ,
2018-06-09 17:41:31,18.83,10235, , , , ,
2018-06-09 17:41:46,18.79,10089, , , , ,
2018-06-09 17:42:01,18.83,9935, , , , ,
2018-06-09 17:42:16,18.83,9756, , , , ,
2018-06-09 17:42:31,18.79,9577, , , , ,
2018-06-09 17:42:46,18.83,9375, , , , ,
2018-06-09 17:43:01,18.79,9155, , , , ,
2018-06-09 17:43:16,18.79,8940, , , , ,
2018-06-09 17:43:31,18.74,8740, , , , ,
2018-06-09 17:43:46,18.74,8532, , , , ,
2018-06-09 17:44:01,18.74,8338, , , , ,
2018-06-09 17:44:16,18.74,8184, , , , ,
2018-06-09 17:44:31,18.74,8033, , , , ,
2018-06-09 17:44:46,18.70,7916, , , , ,
2018-06-09 17:45:01,18.74,7798, , , , ,
2018-06-09 17:45:16,18.70,7708, , , , ,
2018-06-09 17:45:31,18.70,7583, , , , ,
2018-06-09 17:45:46,18.70,7473, , , , ,
2018-06-09 17:46:01,18.62,7363, , , , ,
2018-06-09 17:46:16,18.66,7224, , , , ,
2018-06-09 17:46:31,18.62,7076, , , , ,
2018-06-09 17:46:46,18.62,6899, , , , ,
2018-06-09 17:47:01,18.62,6705, , , , ,
2018-06-09 17:47:16,18.62,6518, , , , ,
2018-06-09 17:47:31,18.57,6318, , , , ,
2018-06-09 17:47:46,18.57,6164, , , , ,
2018-06-09 17:48:01,18.53,6034, , , , ,
2018-06-09 17:48:16,18.49,5911, , , , ,
2018-06-09 17:48:31,18.49,5819, , , , ,
2018-06-09 17:48:46,18.44,5740, , , , ,
2018-06-09 17:49:01,18.44,5681, , , , ,
2018-06-09 17:49:16,18.40,5624, , , , ,
2018-06-09 17:49:31,18.40,5594, , , , ,
2018-06-09 17:49:46,18.40,5565, , , , ,
2018-06-09 17:50:01,18.36,5548, , , , ,
2018-06-09 17:50:16,18.36,5555, , , , ,
2018-06-09 17:50:31,18.36,5545, , , , ,
2018-06-09 17:50:46,18.32,5542, , , , ,
2018-06-09 17:51:01,18.27,5535, , , , ,
2018-06-09 17:51:16,18.19,5532, , , , ,
2018-06-09 17:51:31,18.19,5532, , , , ,
2018-06-09 17:51:46,18.19,5537, , , , ,
2018-06-09 17:52:01,18.10,5548, , , , ,
2018-06-09 17:52:16,18.10,5555, , , , ,
2018-06-09 17:52:31,18.06,5555, , , , ,
2018-06-09 17:52:46,18.02,5563, , , , ,
2018-06-09 17:53:01,17.97,5553, , , , ,
2018-06-09 17:53:16,17.93,5548, , , , ,
2018-06-09 17:53:31,17.97,5535, , , , ,
2018-06-09 17:53:46,17.89,5514, , , , ,
2018-06-09 17:54:01,17.80,5486, , , , ,
2018-06-09 17:54:16,17.80,5466, , , , ,
2018-06-09 17:54:31,17.76,5432, , , , ,
2018-06-09 17:54:46,17.76,5396, , , , ,
2018-06-09 17:55:01,17.72,5361, , , , ,
2018-06-09 17:55:16,17.67,5338, , , , ,
2018-06-09 17:55:31,17.63,5325, , , , ,
2018-06-09 17:55:46,17.63,5320, , , , ,
2018-06-09 17:56:01,17.63,5330, , , , ,
2018-06-09 17:56:16,17.59,5340, , , , ,
2018-06-09 17:56:31,17.59,5361, , , , ,
2018-06-09 17:56:46,17.54,5386, , , , ,
2018-06-09 17:57:01,17.54,5396, , , , ,
2018-06-09 17:57:16,17.50,5409, , , , ,
2018-06-09 17:57:31,17.50,5420, , , , ,
2018-06-09 17:57:46,17.50,5448, , , , ,
2018-06-09 17:58:01,17.46,5478, , , , ,
2018-06-09 17:58:16,17.50,5512, , , , ,
2018-06-09 17:58:31,17.41,5548, , , , ,
2018-06-09 17:58:46,17.46,5612, , , , ,
2018-06-09 17:59:01,17.46,5663, , , , ,
2018-06-09 17:59:16,17.50,5724, , , , ,
2018-06-09 17:59:31,17.46,5793, , , , ,
2018-06-09 17:59:46,17.41,5868, , , , ,
2018-06-09 18:00:01,17.37,5955, , , , ,
2018-06-09 18:00:16,17.46,6036, , , , ,
2018-06-09 18:00:31,17.41,6131, , , , ,
2018-06-09 18:00:46,17.41,6221, , , , ,
2018-06-09 18:01:01,17.41,6339, , , , ,
2018-06-09 18:01:16,17.37,6467, , , , ,
2018-06-09 18:01:31,17.41,6589, , , , ,
2018-06-09 18:01:46,17.41,6738, , , , ,
2018-06-09 18:02:01,17.41,6889, , , , ,
2018-06-09 18:02:16,17.37,7058, , , , ,
2018-06-09 18:02:31,17.41,7229, , , , ,
2018-06-09 18:02:46,17.41,7444, , , , ,
2018-06-09 18:03:01,17.37,7652, , , , ,
2018-06-09 18:03:16,17.37,7867, , , , ,
2018-06-09 18:03:31,17.37,8095, , , , ,
2018-06-09 18:03:46,17.37,8330, , , , ,
2018-06-09 18:04:01,17.41,8538, , , , ,
2018-06-09 18:04:16,17.37,8753, , , , ,
2018-06-09 18:04:31,17.41,8947, , , , ,
2018-06-09 18:04:46,17.41,9126, , , , ,
2018-06-09 18:05:01,17.46,9313, , , , ,
2018-06-09 18:05:16,17.41,9492, , , , ,
2018-06-09 18:05:31,17.46,9667, , , , ,
2018-06-09 18:05:46,17.46,9846, , , , ,
2018-06-09 18:06:01,17.50,10012, , , , ,
2018-06-09 18:06:16,17.50,10240, , , , ,
2018-06-09 18:06:31,17.50,10516, , , , ,
2018-06-09 18:06:46,17.50,10957, , , , ,
2018-06-09 18:07:01,17.54,11935, , , , ,
2018-06-09 18:07:16,17.54,13778, , , , ,
2018-06-09 18:07:31,17.89,38748, , , , ,
2018-06-09 18:07:46,18.36,53699, , , , ,
2018-06-09 18:08:01,18.87,67584, , , , ,
2018-06-09 18:08:16,19.35,67727, , , , ,
2018-06-09 18:08:31,19.86,67912, , , , ,
2018-06-09 18:08:46,20.12,32020, , , , ,
2018-06-09 18:09:01,19.86,14039, , , , ,
2018-06-09 18:09:16,19.69,13778, , , , ,
2018-06-09 18:09:31,19.56,13609, , , , ,
2018-06-09 18:09:46,19.43,13379, , , , ,
2018-06-09 18:10:01,19.30,13266, , , , ,
2018-06-09 18:10:16,19.26,13271, , , , ,
2018-06-09 18:10:31,19.22,13297, , , , ,
2018-06-09 18:10:46,19.17,13056, , , , ,
2018-06-09 18:11:01,19.09,12954, , , , ,
2018-06-09 18:11:16,19.00,12913, , , , ,
2018-06-09 18:11:31,19.00,12979, , , , ,
2018-06-09 18:11:46,18.96,13148, , , , ,
2018-06-09 18:12:01,18.96,13957, , , , ,
2018-06-09 18:12:16,18.96,14459, , , , ,
2018-06-09 18:12:31,18.92,14172, , , , ,
2018-06-09 18:12:46,18.96,16179, , , , ,
2018-06-09 18:13:01,19.09,41400, , , , ,
2018-06-09 18:13:16,19.39,35594, , , , ,
2018-06-09 18:13:31,19.43,19671, , , , ,
2018-06-09 18:13:46,19.56,37612, , , , ,
2018-06-09 18:14:01,19.56,12355, , , , ,
2018-06-09 18:14:16,19.43,11075, , , , ,
2018-06-09 18:14:31,19.39,10345, , , , ,
2018-06-09 18:14:46,19.30,9882, , , , ,
2018-06-09 18:15:01,19.22,9582, , , , ,
2018-06-09 18:15:16,19.17,9370, , , , ,
2018-06-09 18:15:31,19.09,9216, , , , ,
2018-06-09 18:15:46,19.00,9085, , , , ,
2018-06-09 18:16:01,18.96,8960, , , , ,
2018-06-09 18:16:16,18.92,8822, , , , ,
2018-06-09 18:16:31,18.83,8655, , , , ,
2018-06-09 18:16:46,18.79,8504, , , , ,
2018-06-09 18:17:01,18.74,8358, , , , ,
2018-06-09 18:17:16,18.66,8200, , , , ,
2018-06-09 18:17:31,18.66,8041, , , , ,
2018-06-09 18:17:46,18.53,7875, , , , ,
2018-06-09 18:18:01,18.53,7700, , , , ,
2018-06-09 18:18:16,18.49,7521, , , , ,
2018-06-09 18:18:31,18.40,7334, , , , ,
2018-06-09 18:18:46,18.36,7165, , , , ,
2018-06-09 18:19:01,18.32,6963, , , , ,
2018-06-09 18:19:16,18.32,6792, , , , ,
2018-06-09 18:19:31,18.27,6600, , , , ,
2018-06-09 18:19:46,18.23,6392, , , , ,
2018-06-09 18:20:01,18.23,6203, , , , ,
2018-06-09 18:20:16,18.19,6024, , , , ,
2018-06-09 18:20:31,18.19,5827, , , , ,
2018-06-09 18:20:46,18.10,5652, , , , ,
2018-06-09 18:21:01,18.14,5473, , , , ,
2018-06-09 18:21:16,18.06,5292, , , , ,
2018-06-09 18:21:31,18.02,5134, , , , ,
2018-06-09 18:21:46,18.02,4975, , , , ,
2018-06-09 18:22:01,17.97,4819, , , , ,
2018-06-09 18:22:16,17.93,4671, , , , ,
2018-06-09 18:22:31,17.89,4508, , , , ,
2018-06-09 18:22:46,17.80,4366, , , , ,
2018-06-09 18:23:01,17.76,4220, , , , ,
2018-06-09 18:23:16,17.72,4079, , , , ,
2018-06-09 18:23:31,17.76,3948, , , , ,
2018-06-09 18:23:46,17.67,3816, , , , ,
2018-06-09 18:24:01,17.63,3692, , , , ,
2018-06-09 18:24:16,17.63,3560, , , , ,
2018-06-09 18:24:31,17.54,3446, , , , ,
2018-06-09 18:24:46,17.54,3342, , , , ,
2018-06-09 18:25:01,17.50,3249, , , , ,
2018-06-09 18:25:16,17.50,3162, , , , ,
2018-06-09 18:25:31,17.46,3078, , , , ,
2018-06-09 18:25:46,17.41,2998, , , , ,
2018-06-09 18:26:01,17.41,2929, , , , ,
2018-06-09 18:26:16,17.33,2860, , , , ,
2018-06-09 18:26:31,17.33,2798, , , , ,
2018-06-09 18:26:46,17.33,2742, , , , ,
2018-06-09 18:27:01,17.33,2692, , , , ,
2018-06-09 18:27:16,17.24,2652, , , , ,
2018-06-09 18:27:31,17.24,2614, , , , ,
2018-06-09 18:27:46,17.20,2586, , , , ,
2018-06-09 18:28:01,17.20,2564, , , , ,
2018-06-09 18:28:16,17.20,2555, , , , ,
2018-06-09 18:28:31,17.16,2543, , , , ,
2018-06-09 18:28:46,17.16,2540, , , , ,
2018-06-09 18:29:01,17.07,2540, , , , ,
2018-06-09 18:29:16,17.07,2541, , , , ,
2018-06-09 18:29:31,16.99,2545, , , , ,
2018-06-09 18:29:46,17.03,2555, , , , ,
2018-06-09 18:30:01,17.03,2570, , , , ,
2018-06-09 18:30:16,16.94,2584, , , , ,
2018-06-09 18:30:31,16.90,2609, , , , ,
2018-06-09 18:30:46,16.86,2630, , , , ,
2018-06-09 18:31:01,16.86,2655, , , , ,
2018-06-09 18:31:16,16.81,2675, , , , ,
2018-06-09 18:31:31,16.77,2698, , , , ,
2018-06-09 18:31:46,16.73,2717, , , , ,
2018-06-09 18:32:01,16.73,2737, , , , ,
2018-06-09 18:32:16,16.73,2752, , , , ,
2018-06-09 18:32:31,16.69,2762, , , , ,
2018-06-09 18:32:46,16.64,2772, , , , ,
2018-06-09 18:33:01,16.64,2778, , , , ,
2018-06-09 18:33:16,16.60,2780, , , , ,
2018-06-09 18:33:31,16.56,2778, , , , ,
2018-06-09 18:33:46,16.51,2772, , , , ,
2018-06-09 18:34:01,16.56,2769, , , , ,
2018-06-09 18:34:16,16.51,2762, , , , ,
2018-06-09 18:34:31,16.51,2747, , , , ,
2018-06-09 18:34:46,16.51,2732, , , , ,
2018-06-09 18:35:01,16.47,2714, , , , ,
2018-06-09 18:35:16,16.47,2693, , , , ,
2018-06-09 18:35:31,16.43,2668, , , , ,
2018-06-09 18:35:46,16.39,2644, , , , ,
2018-06-09 18:36:01,16.39,2617, , , , ,
2018-06-09 18:36:16,16.39,2593, , , , ,
2018-06-09 18:36:31,16.39,2572, , , , ,
2018-06-09 18:36:46,16.30,2550, , , , ,
2018-06-09 18:37:01,16.30,2536, , , , ,
2018-06-09 18:37:16,16.30,2524, , , , ,
2018-06-09 18:37:31,16.30,2517, , , , ,
2018-06-09 18:37:46,16.26,2517, , , , ,
2018-06-09 18:38:01,16.26,2518, , , , ,
2018-06-09 18:38:16,16.17,2527, , , , ,
2018-06-09 18:38:31,16.17,2538, , , , ,
2018-06-09 18:38:46,16.17,2552, , , , ,
2018-06-09 18:39:01,16.13,2570, , , , ,
2018-06-09 18:39:16,16.08,2589, , , , ,
2018-06-09 18:39:31,16.08,2616, , , , ,
2018-06-09 18:39:46,16.08,2643, , , , ,
2018-06-09 18:40:01,16.04,2673, , , , ,
2018-06-09 18:40:16,16.04,2705, , , , ,
2018-06-09 18:40:31,16.00,2739, , , , ,
2018-06-09 18:40:46,16.04,2772, , , , ,
2018-06-09 18:41:01,15.96,2812, , , , ,
2018-06-09 18:41:16,15.96,2849, , , , ,
2018-06-09 18:41:31,15.96,2890, , , , ,
2018-06-09 18:41:46,15.91,2934, , , , ,
2018-06-09 18:42:01,15.96,2980, , , , ,
2018-06-09 18:42:16,15.87,3025, , , , ,
2018-06-09 18:42:31,15.96,3073, , , , ,
2018-06-09 18:42:46,15.87,3117, , , , ,
2018-06-09 18:43:01,15.87,3164, , , , ,
2018-06-09 18:43:16,15.87,3209, , , , ,
2018-06-09 18:43:31,15.78,3252, , , , ,
2018-06-09 18:43:46,15.78,3290, , , , ,
2018-06-09 18:44:01,15.78,3323, , , , ,
2018-06-09 18:44:16,15.74,3351, , , , ,
2018-06-09 18:44:31,15.74,3373, , , , ,
2018-06-09 18:44:46,15.74,3388, , , , ,
2018-06-09 18:45:01,15.66,3406, , , , ,
2018-06-09 18:45:16,15.70,3420, , , , ,
2018-06-09 18:45:31,15.66,3420, , , , ,
2018-06-09 18:45:46,15.70,3423, , , , ,
2018-06-09 18:46:01,15.66,3420, , , , ,
2018-06-09 18:46:16,15.61,3410, , , , ,
2018-06-09 18:46:31,15.61,3388, , , , ,
2018-06-09 18:46:46,15.66,3364, , , , ,
2018-06-09 18:47:01,15.61,3333, , , , ,
2018-06-09 18:47:16,15.66,3302, , , , ,
2018-06-09 18:47:31,15.61,3265, , , , ,
2018-06-09 18:47:46,15.57,3229, , , , ,
2018-06-09 18:48:01,15.57,3191, , , , ,
2018-06-09 18:48:16,15.61,3150, , , , ,
2018-06-09 18:48:31,15.57,3110, , , , ,
2018-06-09 18:48:46,15.53,3067, , , , ,
2018-06-09 18:49:01,15.57,3031, , , , ,
2018-06-09 18:49:16,15.53,2999, , , , ,
2018-06-09 18:49:31,15.48,2966, , , , ,
2018-06-09 18:49:46,15.57,2934, , , , ,
2018-06-09 18:50:01,15.57,2902, , , , ,
2018-06-09 18:50:16,15.48,2879, , , , ,
2018-06-09 18:50:31,15.48,2852, , , , ,
2018-06-09 18:50:46,15.53,2833, , , , ,
2018-06-09 18:51:01,15.48,2811, , , , ,
2018-06-09 18:51:16,15.48,2586, , , , ,
2018-06-09 18:51:31,15.44,886, , , , ,
2018-06-09 18:51:46,15.48,496, , , , ,
2018-06-09 18:52:01,15.53,1250, , , , ,
2018-06-09 18:52:16,15.57,1174, , , , ,
2018-06-09 18:52:31,15.57,2257, , , , ,
2018-06-09 18:52:46,15.57,1277, , , , ,
2018-06-09 18:53:01,15.61,1301, , , , ,
2018-06-09 18:53:16,15.57,1340, , , , ,
2018-06-09 18:53:31,15.61,1967, , , , ,
2018-06-09 18:53:46,15.66,1780, , , , ,
2018-06-09 18:54:01,15.70,3761, , , , ,
2018-06-09 18:54:16,15.70,3415, , , , ,
2018-06-09 18:54:31,15.74,3293, , , , ,
2018-06-09 18:54:46,15.70,4415, , , , ,
2018-06-09 18:55:01,15.70,4643, , , , ,
2018-06-09 18:55:16,15.70,5231, , , , ,
2018-06-09 18:55:31,15.66,2874, , , , ,
2018-06-09 18:55:46,15.66,3816, , , , ,
2018-06-09 18:56:01,15.66,5152, , , , ,
2018-06-09 18:56:16,15.66,82, , , , ,
2018-06-09 18:56:31,15.74,52, , , , ,
2018-06-09 18:56:46,15.70,1071, , , , ,
2018-06-09 18:57:01,15.74,1962, , , , ,
2018-06-09 18:57:16,15.74,2150, , , , ,
2018-06-09 18:57:31,15.78,7, , , , ,
2018-06-09 18:57:46,15.78,926, , , , ,
2018-06-09 18:58:01,15.78,1381, , , , ,
2018-06-09 18:58:16,15.78,2808, , , , ,
2018-06-09 18:58:31,15.83,7040, , , , ,
2018-06-09 18:58:46,15.87,2684, , , , ,
2018-06-09 18:59:01,15.83,1032, , , , ,
2018-06-09 18:59:16,15.87,18, , , , ,
2018-06-09 18:59:31,15.87,25, , , , ,
2018-06-09 18:59:46,15.96,251, , , , ,
2018-06-09 19:00:01,15.96,8, , , , ,
2018-06-09 19:00:16,15.91,8, , , , ,
2018-06-09 19:00:31,16.00,14, , , , ,
2018-06-09 19:00:46,15.91,10, , , , ,
2018-06-09 19:01:01,15.96,52, , , , ,
2018-06-09 19:01:16,15.96,171, , , , ,
2018-06-09 19:01:31,15.96,3, , , , ,
2018-06-09 19:01:46,16.00,27, , , , ,
2018-06-09 19:02:01,16.04,24, , , , ,
2018-06-09 19:02:16,16.08,69, , , , ,
2018-06-09 19:02:31,16.04,9, , , , ,
2018-06-09 19:02:46,16.04,94, , , , ,
2018-06-09 19:03:01,16.04,58, , , , ,
2018-06-09 19:03:16,16.08,158, , , , ,
2018-06-09 19:03:31,16.08,21, , , , ,
2018-06-09 19:03:46,16.08,86, , , , ,
2018-06-09 19:04:01,16.17,26, , , , ,
2018-06-09 19:04:16,16.13,36, , , , ,
2018-06-09 19:04:31,16.13,71, , , , ,
2018-06-09 19:04:46,16.17,11, , , , ,
2018-06-09 19:05:01,16.13,56, , , , ,
2018-06-09 19:05:16,16.17,7, , , , ,
2018-06-09 19:05:31,16.13,14, , , , ,
2018-06-09 19:05:46,16.08,44, , , , ,
2018-06-09 19:06:01,16.13,7, , , , ,
2018-06-09 19:06:16,16.08,41, , , , ,
2018-06-09 19:06:31,16.08,4, , , , ,
2018-06-09 19:06:46,16.08,37, , , , ,
2018-06-09 19:07:01,16.04,3, , , , ,
2018-06-09 19:07:16,16.04,9, , , , ,
2018-06-09 19:07:31,16.00,17, , , , ,
2018-06-09 19:07:46,16.00,8, , , , ,
2018-06-09 19:08:01,16.00,3, , , , ,
2018-06-09 19:08:16,15.96,10, , , , ,
2018-06-09 19:08:31,16.00,9, , , , ,
2018-06-09 19:08:46,15.91,8, , , , ,
2018-06-09 19:09:01,15.87,4, , , , ,
2018-06-09 19:09:16,15.87,9, , , , ,
2018-06-09 19:09:31,15.83,2, , , , ,
2018-06-09 19:09:46,15.83,1, , , , ,
2018-06-09 19:10:01,15.83,9, , , , ,
2018-06-09 19:10:16,15.74,5, , , , ,
2018-06-09 19:10:31,15.74,3, , , , ,
2018-06-09 19:10:46,15.66,4, , , , ,
2018-06-09 19:11:01,15.66,0, , , , ,
2018-06-09 19:11:16,15.61,2, , , , ,
2018-06-09 19:11:31,15.61,5, , , , ,
2018-06-09 19:11:46,15.53,2, , , , ,
2018-06-09 19:12:01,15.48,3, , , , ,
2018-06-09 19:12:16,15.40,1, , , , ,
2018-06-09 19:12:31,15.36,8, , , , ,
2018-06-09 19:12:46,15.31,0, , , , ,
2018-06-09 19:13:01,15.18,5, , , , ,
2018-06-09 19:13:16,15.14,2, , , , ,
2018-06-09 19:13:31,15.01,7, , , , ,
