datetime,y
21/11/2019 03:13,0.291
21/11/2019 03:13,0.302
21/11/2019 03:13,0.291
21/11/2019 03:13,0.295
21/11/2019 03:13,0.295
21/11/2019 03:13,0.295
21/11/2019 03:13,0.295
21/11/2019 03:13,0.302
21/11/2019 03:13,0.291
21/11/2019 03:13,0.298
21/11/2019 03:14,0.298
21/11/2019 03:14,0.287
21/11/2019 03:14,0.295
21/11/2019 03:14,0.302
21/11/2019 03:14,0.302
21/11/2019 03:14,0.295
21/11/2019 03:14,0.295
21/11/2019 03:14,0.291
21/11/2019 03:14,0.302
21/11/2019 03:14,0.295
21/11/2019 03:14,0.291
21/11/2019 03:14,0.295
21/11/2019 03:14,0.298
21/11/2019 03:14,0.306
21/11/2019 03:14,0.295
21/11/2019 03:14,0.298
21/11/2019 03:14,0.291
21/11/2019 03:14,0.298
21/11/2019 03:14,0.283
21/11/2019 03:14,0.291
21/11/2019 03:14,0.298
21/11/2019 03:14,0.298
21/11/2019 03:14,0.291
21/11/2019 03:14,0.298
21/11/2019 03:14,0.295
21/11/2019 03:14,0.295
21/11/2019 03:14,0.298
21/11/2019 03:14,0.298
21/11/2019 03:14,0.302
21/11/2019 03:14,0.291
21/11/2019 03:14,0.302
21/11/2019 03:14,0.302
21/11/2019 03:14,0.295
21/11/2019 03:14,0.291
21/11/2019 03:14,0.302
21/11/2019 03:14,0.295
21/11/2019 03:14,0.291
21/11/2019 03:14,0.295
21/11/2019 03:14,0.291
21/11/2019 03:14,0.298
21/11/2019 03:14,0.291
21/11/2019 03:14,0.291
21/11/2019 03:14,0.302
21/11/2019 03:14,0.298
21/11/2019 03:14,0.283
21/11/2019 03:14,0.298
21/11/2019 03:14,0.295
21/11/2019 03:14,0.291
21/11/2019 03:14,0.298
21/11/2019 03:14,0.298
21/11/2019 03:14,0.298
21/11/2019 03:14,0.31
21/11/2019 03:14,0.306
21/11/2019 03:14,0.295
21/11/2019 03:14,0.302
21/11/2019 03:14,0.306
21/11/2019 03:14,0.298
21/11/2019 03:14,0.302
21/11/2019 03:14,0.306
21/11/2019 03:14,0.295
21/11/2019 03:15,0.31
21/11/2019 03:15,0.295
21/11/2019 03:15,0.298
21/11/2019 03:15,0.291
21/11/2019 03:15,0.298
21/11/2019 03:15,0.295
21/11/2019 03:15,0.298
21/11/2019 03:15,0.302
21/11/2019 03:15,0.295
21/11/2019 03:15,0.295
21/11/2019 03:15,0.302
21/11/2019 03:15,0.306
21/11/2019 03:15,0.302
21/11/2019 03:15,0.306
21/11/2019 03:15,0.298
21/11/2019 03:15,0.298
21/11/2019 03:15,0.302
21/11/2019 03:15,0.287
21/11/2019 03:15,0.302
21/11/2019 03:15,0.298
21/11/2019 03:15,0.298
21/11/2019 03:15,0.298
21/11/2019 03:15,0.283
21/11/2019 03:15,0.295
21/11/2019 03:15,0.298
21/11/2019 03:15,0.298
21/11/2019 03:15,0.302
21/11/2019 03:15,0.295
21/11/2019 03:15,0.291
21/11/2019 03:15,0.291
21/11/2019 03:15,0.295
21/11/2019 03:15,0.291
21/11/2019 03:15,0.291
21/11/2019 03:15,0.298
21/11/2019 03:15,0.287
21/11/2019 03:15,0.291
21/11/2019 03:15,0.287
21/11/2019 03:15,0.298
21/11/2019 03:15,0.291
21/11/2019 03:15,0.295
21/11/2019 03:15,0.298
21/11/2019 03:15,0.279
21/11/2019 03:15,0.306
21/11/2019 03:15,0.291
21/11/2019 03:15,0.298
21/11/2019 03:15,0.298
21/11/2019 03:15,0.295
21/11/2019 03:15,0.298
21/11/2019 03:15,0.291
21/11/2019 03:15,0.302
21/11/2019 03:15,0.306
21/11/2019 03:15,0.295
21/11/2019 03:15,0.295
21/11/2019 03:15,0.302
21/11/2019 03:15,0.291
21/11/2019 03:15,0.306
21/11/2019 03:15,0.295
21/11/2019 03:15,0.291
21/11/2019 03:15,0.295
21/11/2019 03:15,0.295
21/11/2019 03:16,0.302
21/11/2019 03:16,0.295
21/11/2019 03:16,0.306
21/11/2019 03:16,0.295
21/11/2019 03:16,0.295
21/11/2019 03:16,0.291
21/11/2019 03:16,0.298
21/11/2019 03:16,0.302
21/11/2019 03:16,0.302
21/11/2019 03:16,0.291
21/11/2019 03:16,0.298
21/11/2019 03:16,0.295
21/11/2019 03:16,0.302
21/11/2019 03:16,0.295
21/11/2019 03:16,0.298
21/11/2019 03:16,0.302
21/11/2019 03:16,0.291
21/11/2019 03:16,0.291
21/11/2019 03:16,0.291
21/11/2019 03:16,0.298
21/11/2019 03:16,0.302
21/11/2019 03:16,0.291
21/11/2019 03:16,0.298
21/11/2019 03:16,0.31
21/11/2019 03:16,0.298
21/11/2019 03:16,0.295
21/11/2019 03:16,0.302
21/11/2019 03:16,0.283
21/11/2019 03:16,0.291
21/11/2019 03:16,0.302
21/11/2019 03:16,0.287
21/11/2019 03:16,0.291
21/11/2019 03:16,0.295
21/11/2019 03:16,0.302
21/11/2019 03:16,0.295
21/11/2019 03:16,0.287
21/11/2019 03:16,0.302
21/11/2019 03:16,0.298
21/11/2019 03:16,0.298
21/11/2019 03:16,0.298
21/11/2019 03:16,0.287
21/11/2019 03:16,0.302
21/11/2019 03:16,0.291
21/11/2019 03:16,0.298
21/11/2019 03:16,0.287
21/11/2019 03:16,0.302
21/11/2019 03:16,0.287
21/11/2019 03:16,0.31
21/11/2019 03:16,0.306
21/11/2019 03:16,0.298
21/11/2019 03:16,0.298
21/11/2019 03:16,0.291
21/11/2019 03:16,0.291
21/11/2019 03:16,0.295
21/11/2019 03:16,0.287
21/11/2019 03:16,0.295
21/11/2019 03:16,0.298
21/11/2019 03:16,0.306
21/11/2019 03:16,0.298
21/11/2019 03:16,0.295
21/11/2019 03:17,0.306
21/11/2019 03:17,0.298
21/11/2019 03:17,0.298
21/11/2019 03:17,0.302
21/11/2019 03:17,0.298
21/11/2019 03:17,0.287
21/11/2019 03:17,0.295
21/11/2019 03:17,0.298
21/11/2019 03:17,0.298
21/11/2019 03:17,0.298
21/11/2019 03:17,0.295
21/11/2019 03:17,0.298
21/11/2019 03:17,0.295
21/11/2019 03:17,0.291
21/11/2019 03:17,0.291
21/11/2019 03:17,0.291
21/11/2019 03:17,0.283
21/11/2019 03:17,0.306
21/11/2019 03:17,0.291
21/11/2019 03:17,0.302
21/11/2019 03:17,0.298
21/11/2019 03:17,0.298
21/11/2019 03:17,0.291
21/11/2019 03:17,0.306
21/11/2019 03:17,0.302
21/11/2019 03:17,0.298
21/11/2019 03:17,0.295
21/11/2019 03:17,0.298
21/11/2019 03:17,0.302
21/11/2019 03:17,0.295
21/11/2019 03:17,0.287
21/11/2019 03:17,0.298
21/11/2019 03:17,0.302
21/11/2019 03:17,0.306
21/11/2019 03:17,0.298
21/11/2019 03:17,0.302
21/11/2019 03:17,0.295
21/11/2019 03:17,0.295
21/11/2019 03:17,0.295
21/11/2019 03:17,0.298
21/11/2019 03:17,0.295
21/11/2019 03:17,0.298
21/11/2019 03:17,0.302
21/11/2019 03:17,0.291
21/11/2019 03:17,0.302
21/11/2019 03:17,0.298
21/11/2019 03:17,0.298
21/11/2019 03:17,0.287
21/11/2019 03:17,0.291
21/11/2019 03:17,0.295
21/11/2019 03:17,0.295
21/11/2019 03:17,0.302
21/11/2019 03:17,0.295
21/11/2019 03:17,0.295
21/11/2019 03:17,0.306
21/11/2019 03:17,0.295
21/11/2019 03:17,0.295
21/11/2019 03:17,0.287
21/11/2019 03:17,0.287
21/11/2019 03:17,0.295
21/11/2019 03:18,0.298
21/11/2019 03:18,0.298
21/11/2019 03:18,0.298
21/11/2019 03:18,0.298
21/11/2019 03:18,0.302
21/11/2019 03:18,0.302
21/11/2019 03:18,0.295
21/11/2019 03:18,0.295
21/11/2019 03:18,0.291
21/11/2019 03:18,0.298
21/11/2019 03:18,0.298
21/11/2019 03:18,0.298
21/11/2019 03:18,0.298
21/11/2019 03:18,0.298
21/11/2019 03:18,0.306
21/11/2019 03:18,0.295
21/11/2019 03:18,0.291
21/11/2019 03:18,0.291
21/11/2019 03:18,0.295
21/11/2019 03:18,0.302
21/11/2019 03:18,0.291
21/11/2019 03:18,0.295
21/11/2019 03:18,0.298
21/11/2019 03:18,0.298
21/11/2019 03:18,0.298
21/11/2019 03:18,0.306
21/11/2019 03:18,0.298
21/11/2019 03:18,0.291
21/11/2019 03:18,0.291
21/11/2019 03:18,0.302
21/11/2019 03:18,0.302
21/11/2019 03:18,0.295
21/11/2019 03:18,0.298
21/11/2019 03:18,0.302
21/11/2019 03:18,0.295
21/11/2019 03:18,0.302
21/11/2019 03:18,0.295
21/11/2019 03:18,0.298
21/11/2019 03:18,0.287
21/11/2019 03:18,0.287
21/11/2019 03:18,0.302
21/11/2019 03:18,0.298
21/11/2019 03:18,0.295
21/11/2019 03:18,0.283
21/11/2019 03:18,0.302
21/11/2019 03:18,0.302
21/11/2019 03:18,0.287
21/11/2019 03:18,0.295
21/11/2019 03:18,0.295
21/11/2019 03:18,0.298
21/11/2019 03:18,0.302
21/11/2019 03:18,0.295
21/11/2019 03:18,0.291
21/11/2019 03:18,0.291
21/11/2019 03:18,0.291
21/11/2019 03:18,0.302
21/11/2019 03:18,0.298
21/11/2019 03:18,0.298
21/11/2019 03:18,0.306
21/11/2019 03:18,0.302
21/11/2019 03:19,0.287
21/11/2019 03:19,0.291
21/11/2019 03:19,0.291
21/11/2019 03:19,0.298
21/11/2019 03:19,0.302
21/11/2019 03:19,0.295
21/11/2019 03:19,0.295
21/11/2019 03:19,0.295
21/11/2019 03:19,0.295
21/11/2019 03:19,0.291
21/11/2019 03:19,0.298
21/11/2019 03:19,0.306
21/11/2019 03:19,0.287
21/11/2019 03:19,0.295
21/11/2019 03:19,0.306
21/11/2019 03:19,0.302
21/11/2019 03:19,0.295
21/11/2019 03:19,0.291
21/11/2019 03:19,0.295
21/11/2019 03:19,0.291
21/11/2019 03:19,0.295
21/11/2019 03:19,0.291
21/11/2019 03:19,0.298
21/11/2019 03:19,0.31
21/11/2019 03:19,0.295
21/11/2019 03:19,0.302
21/11/2019 03:19,0.302
21/11/2019 03:19,0.302
21/11/2019 03:19,0.302
21/11/2019 03:19,0.287
21/11/2019 03:19,0.291
21/11/2019 03:19,0.283
21/11/2019 03:19,0.306
21/11/2019 03:19,0.291
21/11/2019 03:19,0.302
21/11/2019 03:19,0.291
21/11/2019 03:19,0.291
21/11/2019 03:19,0.298
21/11/2019 03:19,0.291
21/11/2019 03:19,0.302
21/11/2019 03:19,0.298
21/11/2019 03:19,0.283
21/11/2019 03:19,0.291
21/11/2019 03:19,0.298
21/11/2019 03:19,0.295
21/11/2019 03:19,0.295
21/11/2019 03:19,0.291
21/11/2019 03:19,0.295
21/11/2019 03:19,0.287
21/11/2019 03:19,0.298
21/11/2019 03:19,0.298
21/11/2019 03:19,0.302
21/11/2019 03:19,0.295
21/11/2019 03:19,0.291
21/11/2019 03:19,0.31
21/11/2019 03:19,0.298
21/11/2019 03:19,0.298
21/11/2019 03:19,0.298
21/11/2019 03:19,0.295
21/11/2019 03:19,0.302
21/11/2019 03:20,0.298
21/11/2019 03:20,0.295
21/11/2019 03:20,0.291
21/11/2019 03:20,0.295
21/11/2019 03:20,0.302
21/11/2019 03:20,0.291
21/11/2019 03:20,0.298
21/11/2019 03:20,0.302
21/11/2019 03:20,0.302
21/11/2019 03:20,0.291
21/11/2019 03:20,0.302
21/11/2019 03:20,0.291
21/11/2019 03:20,0.295
21/11/2019 03:20,0.298
21/11/2019 03:20,0.291
21/11/2019 03:20,0.287
21/11/2019 03:20,0.302
21/11/2019 03:20,0.295
21/11/2019 03:20,0.295
21/11/2019 03:20,0.298
21/11/2019 03:20,0.295
21/11/2019 03:20,0.295
21/11/2019 03:20,0.302
21/11/2019 03:20,0.298
21/11/2019 03:20,0.298
21/11/2019 03:20,0.291
21/11/2019 03:20,0.295
21/11/2019 03:20,0.298
21/11/2019 03:20,0.302
21/11/2019 03:20,0.298
21/11/2019 03:20,0.295
21/11/2019 03:20,0.291
21/11/2019 03:20,0.302
21/11/2019 03:20,0.298
21/11/2019 03:20,0.291
21/11/2019 03:20,0.291
21/11/2019 03:20,0.291
21/11/2019 03:20,0.291
21/11/2019 03:20,0.302
21/11/2019 03:20,0.291
21/11/2019 03:20,0.298
21/11/2019 03:20,0.302
21/11/2019 03:20,0.291
21/11/2019 03:20,0.291
21/11/2019 03:20,0.298
21/11/2019 03:20,0.298
21/11/2019 03:20,0.295
21/11/2019 03:20,0.287
21/11/2019 03:20,0.298
21/11/2019 03:20,0.306
21/11/2019 03:20,0.298
21/11/2019 03:20,0.302
21/11/2019 03:20,0.298
21/11/2019 03:20,0.302
21/11/2019 03:20,0.295
21/11/2019 03:20,0.306
21/11/2019 03:20,0.295
21/11/2019 03:20,0.287
21/11/2019 03:20,0.298
21/11/2019 03:20,0.287
21/11/2019 03:21,0.295
21/11/2019 03:21,0.291
21/11/2019 03:21,0.298
21/11/2019 03:21,0.291
21/11/2019 03:21,0.298
21/11/2019 03:21,0.302
21/11/2019 03:21,0.298
21/11/2019 03:21,0.291
21/11/2019 03:21,0.306
21/11/2019 03:21,0.295
21/11/2019 03:21,0.302
21/11/2019 03:21,0.295
21/11/2019 03:21,0.291
21/11/2019 03:21,0.295
21/11/2019 03:21,0.302
21/11/2019 03:21,0.298
21/11/2019 03:21,0.306
21/11/2019 03:21,0.298
21/11/2019 03:21,0.298
21/11/2019 03:21,0.295
21/11/2019 03:21,0.298
21/11/2019 03:21,0.302
21/11/2019 03:21,0.298
21/11/2019 03:21,0.302
21/11/2019 03:21,0.298
21/11/2019 03:21,0.291
21/11/2019 03:21,0.302
21/11/2019 03:21,0.302
21/11/2019 03:21,0.306
21/11/2019 03:21,0.298
21/11/2019 03:21,0.291
21/11/2019 03:21,0.279
21/11/2019 03:21,0.295
21/11/2019 03:21,0.306
21/11/2019 03:21,0.295
21/11/2019 03:21,0.31
21/11/2019 03:21,0.295
21/11/2019 03:21,0.295
21/11/2019 03:21,0.302
21/11/2019 03:21,0.302
21/11/2019 03:21,0.287
21/11/2019 03:21,0.302
21/11/2019 03:21,0.295
21/11/2019 03:21,0.298
21/11/2019 03:21,0.291
21/11/2019 03:21,0.298
21/11/2019 03:21,0.306
21/11/2019 03:21,0.295
21/11/2019 03:21,0.295
21/11/2019 03:21,0.306
21/11/2019 03:21,0.295
21/11/2019 03:21,0.295
21/11/2019 03:21,0.291
21/11/2019 03:21,0.295
21/11/2019 03:21,0.298
21/11/2019 03:21,0.295
21/11/2019 03:21,0.302
21/11/2019 03:21,0.298
21/11/2019 03:21,0.295
21/11/2019 03:21,0.298
21/11/2019 03:22,0.295
21/11/2019 03:22,0.287
21/11/2019 03:22,0.302
21/11/2019 03:22,0.302
21/11/2019 03:22,0.295
21/11/2019 03:22,0.306
21/11/2019 03:22,0.287
21/11/2019 03:22,0.295
21/11/2019 03:22,0.302
21/11/2019 03:22,0.298
21/11/2019 03:22,0.298
21/11/2019 03:22,0.291
21/11/2019 03:22,0.298
21/11/2019 03:22,0.295
21/11/2019 03:22,0.295
21/11/2019 03:22,0.295
21/11/2019 03:22,0.295
21/11/2019 03:22,0.291
21/11/2019 03:22,0.31
21/11/2019 03:22,0.302
21/11/2019 03:22,0.291
21/11/2019 03:22,0.291
21/11/2019 03:22,0.295
21/11/2019 03:22,0.298
21/11/2019 03:22,0.306
21/11/2019 03:22,0.302
21/11/2019 03:22,0.302
21/11/2019 03:22,0.295
21/11/2019 03:22,0.291
21/11/2019 03:22,0.295
21/11/2019 03:22,0.295
21/11/2019 03:22,0.298
21/11/2019 03:22,0.298
21/11/2019 03:22,0.287
21/11/2019 03:22,0.291
21/11/2019 03:22,0.291
21/11/2019 03:22,0.295
21/11/2019 03:22,0.298
21/11/2019 03:22,0.291
21/11/2019 03:22,0.306
21/11/2019 03:22,0.298
21/11/2019 03:22,0.295
21/11/2019 03:22,0.302
21/11/2019 03:22,0.302
21/11/2019 03:22,0.298
21/11/2019 03:22,0.295
21/11/2019 03:22,0.306
21/11/2019 03:22,0.298
21/11/2019 03:22,0.302
21/11/2019 03:22,0.298
21/11/2019 03:22,0.298
21/11/2019 03:22,0.298
21/11/2019 03:22,0.298
21/11/2019 03:22,0.295
21/11/2019 03:22,0.306
21/11/2019 03:22,0.295
21/11/2019 03:22,0.287
21/11/2019 03:22,0.306
21/11/2019 03:22,0.295
21/11/2019 03:22,0.287
21/11/2019 03:23,0.287
21/11/2019 03:23,0.291
21/11/2019 03:23,0.302
21/11/2019 03:23,0.295
21/11/2019 03:23,0.302
21/11/2019 03:23,0.295
21/11/2019 03:23,0.283
21/11/2019 03:23,0.306
21/11/2019 03:23,0.295
21/11/2019 03:23,0.298
21/11/2019 03:23,0.291
21/11/2019 03:23,0.287
21/11/2019 03:23,0.295
21/11/2019 03:23,0.287
21/11/2019 03:23,0.287
21/11/2019 03:23,0.291
21/11/2019 03:23,0.298
21/11/2019 03:23,0.295
21/11/2019 03:23,0.291
21/11/2019 03:23,0.295
21/11/2019 03:23,0.302
21/11/2019 03:23,0.298
21/11/2019 03:23,0.298
21/11/2019 03:23,0.306
21/11/2019 03:23,0.298
21/11/2019 03:23,0.291
21/11/2019 03:23,0.298
21/11/2019 03:23,0.295
21/11/2019 03:23,0.295
21/11/2019 03:23,0.295
21/11/2019 03:23,0.295
21/11/2019 03:23,0.295
21/11/2019 03:23,0.295
21/11/2019 03:23,0.295
21/11/2019 03:23,0.298
21/11/2019 03:23,0.306
21/11/2019 03:23,0.298
21/11/2019 03:23,0.291
21/11/2019 03:23,0.295
21/11/2019 03:23,0.298
21/11/2019 03:23,0.291
21/11/2019 03:23,0.283
21/11/2019 03:23,0.298
21/11/2019 03:23,0.295
21/11/2019 03:23,0.302
21/11/2019 03:23,0.291
21/11/2019 03:23,0.287
21/11/2019 03:23,0.291
21/11/2019 03:23,0.298
21/11/2019 03:23,0.298
21/11/2019 03:23,0.291
21/11/2019 03:23,0.291
21/11/2019 03:23,0.295
21/11/2019 03:23,0.298
21/11/2019 03:23,0.302
21/11/2019 03:23,0.298
21/11/2019 03:23,0.291
21/11/2019 03:23,0.298
21/11/2019 03:23,0.302
21/11/2019 03:23,0.302
21/11/2019 03:24,0.291
21/11/2019 03:24,0.291
21/11/2019 03:24,0.287
21/11/2019 03:24,0.287
21/11/2019 03:24,0.295
21/11/2019 03:24,0.295
21/11/2019 03:24,0.306
21/11/2019 03:24,0.298
21/11/2019 03:24,0.295
21/11/2019 03:24,0.302
21/11/2019 03:24,0.298
21/11/2019 03:24,0.287
21/11/2019 03:24,0.291
21/11/2019 03:24,0.306
21/11/2019 03:24,0.302
21/11/2019 03:24,0.295
21/11/2019 03:24,0.295
21/11/2019 03:24,0.295
21/11/2019 03:24,0.295
21/11/2019 03:24,0.298
21/11/2019 03:24,0.287
21/11/2019 03:24,0.291
21/11/2019 03:24,0.291
21/11/2019 03:24,0.291
21/11/2019 03:24,0.298
21/11/2019 03:24,0.295
21/11/2019 03:24,0.295
21/11/2019 03:24,0.298
21/11/2019 03:24,0.287
21/11/2019 03:24,0.298
21/11/2019 03:24,0.295
21/11/2019 03:24,0.302
21/11/2019 03:24,0.295
21/11/2019 03:24,0.298
21/11/2019 03:24,0.302
21/11/2019 03:24,0.291
21/11/2019 03:24,0.287
21/11/2019 03:24,0.298
21/11/2019 03:24,0.291
21/11/2019 03:24,0.295
21/11/2019 03:24,0.298
21/11/2019 03:24,0.291
21/11/2019 03:24,0.298
21/11/2019 03:24,0.287
21/11/2019 03:24,0.291
21/11/2019 03:24,0.283
21/11/2019 03:24,0.291
21/11/2019 03:24,0.295
21/11/2019 03:24,0.298
21/11/2019 03:24,0.298
21/11/2019 03:24,0.295
21/11/2019 03:24,0.287
21/11/2019 03:24,0.295
21/11/2019 03:24,0.298
21/11/2019 03:24,0.298
21/11/2019 03:24,0.306
21/11/2019 03:24,0.298
21/11/2019 03:24,0.291
21/11/2019 03:24,0.287
21/11/2019 03:24,0.295
21/11/2019 03:25,0.298
21/11/2019 03:25,0.298
21/11/2019 03:25,0.298
21/11/2019 03:25,0.298
21/11/2019 03:25,0.302
21/11/2019 03:25,0.295
21/11/2019 03:25,0.295
21/11/2019 03:25,0.295
21/11/2019 03:25,0.298
21/11/2019 03:25,0.291
21/11/2019 03:25,0.287
21/11/2019 03:25,0.302
21/11/2019 03:25,0.291
21/11/2019 03:25,0.298
21/11/2019 03:25,0.302
21/11/2019 03:25,0.287
21/11/2019 03:25,0.291
21/11/2019 03:25,0.298
21/11/2019 03:25,0.295
21/11/2019 03:25,0.291
21/11/2019 03:25,0.291
21/11/2019 03:25,0.295
21/11/2019 03:25,0.298
21/11/2019 03:25,0.302
21/11/2019 03:25,0.298
21/11/2019 03:25,0.291
21/11/2019 03:25,0.295
21/11/2019 03:25,0.295
21/11/2019 03:25,0.298
21/11/2019 03:25,0.306
21/11/2019 03:25,0.291
21/11/2019 03:25,0.295
21/11/2019 03:25,0.298
21/11/2019 03:25,0.295
21/11/2019 03:25,0.295
21/11/2019 03:25,0.298
21/11/2019 03:25,0.295
21/11/2019 03:25,0.298
21/11/2019 03:25,0.291
21/11/2019 03:25,0.295
21/11/2019 03:25,0.295
21/11/2019 03:25,0.295
21/11/2019 03:25,0.302
21/11/2019 03:25,0.302
21/11/2019 03:25,0.295
21/11/2019 03:25,0.31
21/11/2019 03:25,0.291
21/11/2019 03:25,0.31
21/11/2019 03:25,0.298
21/11/2019 03:25,0.298
21/11/2019 03:25,0.298
21/11/2019 03:25,0.302
21/11/2019 03:25,0.298
21/11/2019 03:25,0.291
21/11/2019 03:25,0.306
21/11/2019 03:25,0.295
21/11/2019 03:25,0.298
21/11/2019 03:25,0.291
21/11/2019 03:25,0.295
21/11/2019 03:25,0.302
21/11/2019 03:26,0.302
21/11/2019 03:26,0.291
21/11/2019 03:26,0.298
21/11/2019 03:26,0.302
21/11/2019 03:26,0.295
21/11/2019 03:26,0.295
21/11/2019 03:26,0.295
21/11/2019 03:26,0.298
21/11/2019 03:26,0.295
21/11/2019 03:26,0.291
21/11/2019 03:26,0.302
21/11/2019 03:26,0.295
21/11/2019 03:26,0.298
21/11/2019 03:26,0.295
21/11/2019 03:26,0.295
21/11/2019 03:26,0.287
21/11/2019 03:26,0.283
21/11/2019 03:26,0.295
21/11/2019 03:26,0.295
21/11/2019 03:26,0.306
21/11/2019 03:26,0.295
21/11/2019 03:26,0.295
21/11/2019 03:26,0.302
21/11/2019 03:26,0.302
21/11/2019 03:26,0.302
21/11/2019 03:26,0.298
21/11/2019 03:26,0.302
21/11/2019 03:26,0.298
21/11/2019 03:26,0.302
21/11/2019 03:26,0.295
21/11/2019 03:26,0.295
21/11/2019 03:26,0.291
21/11/2019 03:26,0.295
21/11/2019 03:26,0.298
21/11/2019 03:26,0.302
21/11/2019 03:26,0.291
21/11/2019 03:26,0.295
21/11/2019 03:26,0.291
21/11/2019 03:26,0.291
21/11/2019 03:26,0.291
21/11/2019 03:26,0.302
21/11/2019 03:26,0.298
21/11/2019 03:26,0.291
21/11/2019 03:26,0.295
21/11/2019 03:26,0.302
21/11/2019 03:26,0.279
21/11/2019 03:26,0.302
21/11/2019 03:26,0.295
21/11/2019 03:26,0.287
21/11/2019 03:26,0.298
